,Date,Source,Merchant,Site,Discount
2003,2021-09-24,Rakuten,Oakley,oakley.com,0.04
2004,2021-09-24,Rakuten,Oakley Standard Issue,oakleysi.com,0.02
2005,2021-09-24,Rakuten,Obvi,myobvi.com,0.025
2006,2021-09-24,Rakuten,OCLU,oclu.com,0.05
2007,2021-09-24,Rakuten,Oculus,oculus.com,0.01
2008,2021-09-24,Rakuten,Ode à la Rose,odealarose.com,0.025
2009,2021-09-24,Rakuten,Office Depot and OfficeMax,officedepot.com,0.04
2010,2021-09-24,Rakuten,The Office of Angela Scott,theofficeofangelascott.com,0.02
2011,2021-09-24,Rakuten,OfficeDesigns.com,officedesigns.com,0.03
2012,2021-09-24,Rakuten,OfficeFurniture.com,officefurniture.com,0.02
2013,2021-09-24,Rakuten,OfficeFurniture2Go,officefurniture2go.com,0.05
2014,2021-09-24,Rakuten,OFRA Cosmetics,ofracosmetics.com,0.03
2015,2021-09-24,Rakuten,Ogee,ogee.com,0.025
2016,2021-09-24,Rakuten,Oka b.,oka-b.com,0.025
2017,2021-09-24,Rakuten,Olay,olay.com,0.1
2018,2021-09-24,Rakuten,Old Navy,oldnavy.com,0.02
2019,2021-09-24,Rakuten,Old Navy Canada,oldnavycanada.com,0.02
2020,2021-09-24,Rakuten,Old Time Candy,oldtimecandy.com,0.04
2021,2021-09-24,Rakuten,Ole Henriksen,olehenriksen.com,0.02
2022,2021-09-24,Rakuten,Olight,olightstore.com,0.05
2023,2021-09-24,Rakuten,OLIPOP,drinkolipop.com,0.05
2024,2021-09-24,Rakuten,Olive Garden Gift Cards,olivegardengiftcards.com,0.01
2025,2021-09-24,Rakuten,Olivela,olivela.com,0.1
2026,2021-09-24,Rakuten,Oliver Gal,olivergal.com,0.025
2027,2021-09-24,Rakuten,Ollie,myollie.com,15.0
2028,2021-09-24,Rakuten,OLLY,olly.com,0.01
2029,2021-09-24,Rakuten,Olympia Sports,olympiasports.com,0.06
2030,2021-09-24,Rakuten,Omaha Steaks,omahasteaks.com,0.02
2031,2021-09-24,Rakuten,Omaze,omaze.com,0.02
2032,2021-09-24,Rakuten,Omio,omio.com,0.02
2033,2021-09-24,Rakuten,Omorovicza,omorovicza.com,0.05
2034,2021-09-24,Rakuten,Omron Healthcare,omronhealthcare.com,0.01
2035,2021-09-24,Rakuten,On Campus Marketing,ocm.com,0.04
2036,2021-09-24,Rakuten,OnCourse Learning,oncourselearning.com,0.03
2037,2021-09-24,Rakuten,ONE Condoms,onecondoms.com,0.1
2038,2021-09-24,Rakuten,One Hanes Place,onehanesplace.com,0.03
2039,2021-09-24,Rakuten,One Skin,oneskin-co.com,0.025
2040,2021-09-24,Rakuten,One Stop Plus,one-stop-plus.com,
2041,2021-09-24,Rakuten,OneClass,oneclass.com,2.0
2042,2021-09-24,Rakuten,Oneida,oneida.com,0.04
2043,2021-09-24,Rakuten,Onepiece,onepiece.com,0.025
2044,2021-09-24,Rakuten,OnePlus,oneplus.com,0.07
2045,2021-09-24,Rakuten,OneTravel,onetravel.com,12.5
2046,2021-09-24,Rakuten,Online Amish Furniture,onlineamishfurniture.com,0.02
2047,2021-09-24,Rakuten,Online Fabric Store,onlinefabricstore.com,0.015
2048,2021-09-24,Rakuten,Onlineshoes.com,onlineshoes.com,0.045
2049,2021-09-24,Rakuten,Only Natural Pet,onlynaturalpetstore.com,0.025
2050,2021-09-24,Rakuten,Onnit,onnit.com,0.025
2051,2021-09-24,Rakuten,Onzie,onzie.com,0.025
2052,2021-09-24,Rakuten,Openfit,openfit.com,10.0
2053,2021-09-24,Rakuten,OpenSky,opensky.com,
2054,2021-09-24,Rakuten,Optimum Nutrition,optimumnutrition.com,0.05
2055,2021-09-24,Rakuten,Oracle Lighting,oraclelights.com,0.04
2056,2021-09-24,Rakuten,Oral-B,oralb.com,0.04
2057,2021-09-24,Rakuten,Ora’s Amazing Herbal,orasamazingherbal.com,0.05
2058,2021-09-24,Rakuten,Orbitz,orbitz.com,0.035
2059,2021-09-24,Rakuten,Orgain,orgain.com,0.1
2060,2021-09-24,Rakuten,Organic Baby Food,organicbabyfood.com,0.05
2061,2021-09-24,Rakuten,Oriental Trading Company,orientaltradingcompany.com,0.02
2062,2021-09-24,Rakuten,Original Penguin,originalpenguin.com,0.025
2063,2021-09-24,Rakuten,Origins,origins.com,0.03
2064,2021-09-24,Rakuten,Orion Telescopes and Binoculars,oriontelescopesandbinoculars.com,0.03
2065,2021-09-24,Rakuten,ORLY,orlybeauty.com,0.05
2066,2021-09-24,Rakuten,Ornament Shop,ornamentshop.com,0.025
2067,2021-09-24,Rakuten,Orvis,orvis.com,0.025
2068,2021-09-24,Rakuten,Oscar de la Renta,oscardelarenta2.com,0.01
2069,2021-09-24,Rakuten,OshKosh B'gosh,oshkoshbgosh.com,0.01
2070,2021-09-24,Rakuten,Other World Computing,eshop-macsales.com,0.015
2071,2021-09-24,Rakuten,OtterBox,otterbox.com,0.05
2072,2021-09-24,Rakuten,Ouidad,ouidad.com,0.04
2073,2021-09-24,Rakuten,Outdoor Cooking,outdoorcooking.com,0.05
2074,2021-09-24,Rakuten,Outdoor Gear Exchange,gearx.com,0.03
2075,2021-09-24,Rakuten,Outdoor Voices,outdoorvoices.com,0.03
2076,2021-09-24,Rakuten,Outdoorplay,outdoorplay.com,0.01
2077,2021-09-24,Rakuten,The Outnet,theoutnet.com,0.015
2078,2021-09-24,Rakuten,Overnight Flowers,overnightflowers.com,0.075
2079,2021-09-24,Rakuten,Overnight Glasses,overnightglasses.com,0.05
2080,2021-09-24,Rakuten,Overnight Prints,overnightprints.com,0.1
2081,2021-09-24,Rakuten,Overstock.com,overstock.com,0.02
2082,2021-09-24,Rakuten,Overton's,overtons.com,0.02
2083,2021-09-24,Rakuten,Owlet,owletcare.com,0.03
2084,2021-09-24,Rakuten,OXO,oxo.com,0.01
2085,2021-09-24,Rakuten,OYO Hotels,oyorooms.com,0.11
2086,2021-09-24,Rakuten,P.E. Nation,us.pe-nation.com,0.04
2087,2021-09-24,Rakuten,P.volve,pvolve.com,0.05
2088,2021-09-24,Rakuten,Pacific Coast Feather,pacificcoastfeather.com,0.04
2089,2021-09-24,Rakuten,Pacifica,pacificabeauty.com,0.05
2090,2021-09-24,Rakuten,Packs Project,packsproject.com,0.035
2091,2021-09-24,Rakuten,PacSun.com,pacsun.com,0.01
2092,2021-09-24,Rakuten,Paige,paige.com,0.04
2093,2021-09-24,Rakuten,PaintYourLife.com,paintyour-life.com,0.03
2094,2021-09-24,Rakuten,Pair of Thieves,pairofthieves.com,0.03
2095,2021-09-24,Rakuten,PalmBeach Jewelry,palmbeachjewelry.com,0.05
2096,2021-09-24,Rakuten,Pam and Gela,pamandgela.com,0.06
2097,2021-09-24,Rakuten,Pamela Love,pamelalove.com,0.03
2098,2021-09-24,Rakuten,Panasonic,panasonic.com,
2099,2021-09-24,Rakuten,Pandora,pandora.com,7.5
2100,2021-09-24,Rakuten,PANDORA Jewelry,pandora-jewelry.com,0.01
2101,2021-09-24,Rakuten,Papa & Barkley,papaandbarkleycbd.com,0.03
2102,2021-09-24,Rakuten,Paper Mart,papermart.com,0.015
2103,2021-09-24,Rakuten,The Paper Store,thepaperstore.com,0.03
2104,2021-09-24,Rakuten,Parachute,parachutehome.com,0.03
2105,2021-09-24,Rakuten,Paragon Sports,paragonsports.com,0.04
2106,2021-09-24,Rakuten,Parallels,parallels.com,0.05
2107,2021-09-24,Rakuten,Paramount+,paramountplus.com,4.5
2108,2021-09-24,Rakuten,Paravel,tourparavel.com,0.06
2109,2021-09-24,Rakuten,Paris Las Vegas,parislasvegas.com,0.025
2110,2021-09-24,Rakuten,The Paris Pass,parispass.com,0.015
2111,2021-09-24,Rakuten,Parisa Wang,parisawang.com,0.04
2112,2021-09-24,Rakuten,Park Inn,parkinn.com,0.03
2113,2021-09-24,Rakuten,Park ‘N Fly,parknfly.com,0.01
2114,2021-09-24,Rakuten,The Parking Spot,theparkingspot.com,0.025
2115,2021-09-24,Rakuten,ParkSleepFly,parksleepfly.com,0.1
2116,2021-09-24,Rakuten,Partake,partakefoods.com,0.025
2117,2021-09-24,Rakuten,Pat McGrath Labs,patmcgrath.com,0.04
2118,2021-09-24,Rakuten,Patagonia,patagonia.com,0.01
2119,2021-09-24,Rakuten,Patagonia Provision,patagoniaprovision.com,0.02
2120,2021-09-24,Rakuten,PatBo,patbo.com,0.025
2121,2021-09-24,Rakuten,PatchMD,patchmd.com,0.07
2122,2021-09-24,Rakuten,Patio Products USA,patioproductsusa.com,0.025
2123,2021-09-24,Rakuten,Patrick Ta Beauty,patrickta.com,0.04
2124,2021-09-24,Rakuten,Paul Fredrick,paulfredrick.com,0.04
2125,2021-09-24,Rakuten,Paul Smith,paulsmith.com,0.025
2126,2021-09-24,Rakuten,Paula Young,paulayoung.com,0.01
2127,2021-09-24,Rakuten,Paula's Choice Skincare,paulaschoiceskincare.com,0.035
2128,2021-09-24,Rakuten,Pavilions,pavilions.com,0.01
2129,2021-09-24,Rakuten,Payless Shoes,payless.com,
2130,2021-09-24,Rakuten,PC Richard & Son,pcrichardson.com,0.01
2131,2021-09-24,Rakuten,pCloud,pcloud.com,
2132,2021-09-24,Rakuten,Peace Out Skincare,peaceoutskincare.com,0.04
2133,2021-09-24,Rakuten,Peach & Lily,peachandlily.com,0.035
2134,2021-09-24,Rakuten,Peacock Alley,peacockalley.com,0.04
2135,2021-09-24,Rakuten,Peacock TV,peacocktv.com,
2136,2021-09-24,Rakuten,The Pearl Source,thepearlsource.com,0.035
2137,2021-09-24,Rakuten,PEDRO,pedroshoes.com,0.035
2138,2021-09-24,Rakuten,Peet's Coffee,peets.com,0.1
2139,2021-09-24,Rakuten,Pelican Water,pelicanwater.com,0.05
2140,2021-09-24,Rakuten,Peltz Shoes,peltzshoes.com,0.05
2141,2021-09-24,Rakuten,Penningtons,penningtons.com,0.02
2142,2021-09-24,Rakuten,People's Jewellers,peoplesjewellers.com,0.03
2143,2021-09-24,Rakuten,Pep Boys,pepboys.com,
2144,2021-09-24,Rakuten,Perfect Memorials,perfectmemorials.com,0.03
2145,2021-09-24,Rakuten,The Perfect Rug,theperfectrug.com,0.065
2146,2021-09-24,Rakuten,Perfumania,perfumania.com,
2147,2021-09-24,Rakuten,The Perfume Spot,theperfumespot.com,0.025
2148,2021-09-24,Rakuten,Perfume.com,perfume.com,0.02
2149,2021-09-24,Rakuten,Perpetual Shade,perpetualshade.com,0.04
2150,2021-09-24,Rakuten,Perricone MD,perriconemd.com,0.09
2151,2021-09-24,Rakuten,Perry Ellis,perryellis.com,0.025
2152,2021-09-24,Rakuten,Persol,persol.com,0.02
2153,2021-09-24,Rakuten,Persona Nutrition,personanutrition.com,0.125
2154,2021-09-24,Rakuten,Personalabs,personalabs.com,0.05
2155,2021-09-24,Rakuten,Personalization Mall,personalizationmall.com,0.05
2156,2021-09-24,Rakuten,Peruvian Connection,peruvianconnection.com,0.025
2157,2021-09-24,Rakuten,Pet Supermarket,petsupermarket.com,
2158,2021-09-24,Rakuten,PetCareRx,petcarerx.com,0.06
2159,2021-09-24,Rakuten,Petco,petco.com,0.01
2160,2021-09-24,Rakuten,Petco Vital Care,petco-vitalcare.com,5.0
2161,2021-09-24,Rakuten,Peter Millar,petermillar.com,0.015
2162,2021-09-24,Rakuten,Peter Thomas Roth,peterthomasroth.com,0.04
2163,2021-09-24,Rakuten,PetFlow,petflow.com,0.04
2164,2021-09-24,Rakuten,PetHonesty,pethonesty.com,0.04
2165,2021-09-24,Rakuten,PetMate,petmate.com,0.05
2166,2021-09-24,Rakuten,Petplan,petplan.com,12.5
2167,2021-09-24,Rakuten,PetPlate,petplate.com,0.125
2168,2021-09-24,Rakuten,PetSafe,petsafe.com,0.06
2169,2021-09-24,Rakuten,PetSmart,petsmart.com,0.01
2170,2021-09-24,Rakuten,Pevonia,pevonia.com,0.05
2171,2021-09-24,Rakuten,Pfaltzgraff,pfaltzgraff.com,0.04
2172,2021-09-24,Rakuten,Pharmaca,pharmaca.com,0.04
2173,2021-09-24,Rakuten,Pharmapacks,pharmapacks.com,0.035
2174,2021-09-24,Rakuten,Philips,philips.com,0.075
2175,2021-09-24,Rakuten,Philips Hue,philips.hue.com,0.025
2176,2021-09-24,Rakuten,philosophy,philosophy.com,0.025
2177,2021-09-24,Rakuten,PhoneSoap,phonesoap.com,0.025
2178,2021-09-24,Rakuten,Photography.com,photography.com,0.02
2179,2021-09-24,Rakuten,Photos by Getty Images,photos.com,
2180,2021-09-24,Rakuten,Physician's Choice,physicianschoice.com,0.04
2181,2021-09-24,Rakuten,Physicians Formula,physiciansformula.com,0.03
2182,2021-09-24,Rakuten,Pictureframes.com,pictureframes.com,0.035
2183,2021-09-24,Rakuten,Pier 1,pier1.com,0.03
2184,2021-09-24,Rakuten,Pikolinos,pikolinos.com,0.06
2185,2021-09-24,Rakuten,Pimsleur Language Program,pimsleurlanguageprogram.com,0.075
2186,2021-09-24,Rakuten,The Pink Lily Boutique,pinklily.com,0.035
2187,2021-09-24,Rakuten,PinkBlush,pinkblushmaternity.com,0.02
2188,2021-09-24,Rakuten,Piper,playpiper.com,0.03
2189,2021-09-24,Rakuten,Pipette,pipettebaby.com,0.04
2190,2021-09-24,Rakuten,Pistola Denim,pistoladenim.com,0.04
2191,2021-09-24,Rakuten,Pit Viper,pitvipersunglasses.com,0.03
2192,2021-09-24,Rakuten,Pixi Beauty,pixibeauty.com,0.06
2193,2021-09-24,Rakuten,Planet Hollywood Resort & Casino,planethollywoodresortcasino.com,0.025
2194,2021-09-24,Rakuten,Plant People,plantpeople.com,0.075
2195,2021-09-24,Rakuten,Plant Therapy,planttherapy.com,0.01
2196,2021-09-24,Rakuten,plants.com,plants.com,0.05
2197,2021-09-24,Rakuten,Playboy,playboy.com,0.03
2198,2021-09-24,Rakuten,Plow and Hearth,plowandhearth.com,0.04
2199,2021-09-24,Rakuten,Plum Guide,plumguide.com,0.025
2200,2021-09-24,Rakuten,Pluralsight,pluralsight.com,0.1
2201,2021-09-24,Rakuten,PlusCBD,pluscbdoil.com,0.15
2202,2021-09-24,Rakuten,Plush Necessities,plushnecessities.com,0.035
2203,2021-09-24,Rakuten,Polo Ralph Lauren Factory,poloralphlaurenfactorystore.com,
2204,2021-09-24,Rakuten,Poly,poly.com,0.03
2205,2021-09-24,Rakuten,Polynesian Cultural Center,polynesia.com,0.05
2206,2021-09-24,Rakuten,Pond5,pond5.com,0.04
2207,2021-09-24,Rakuten,The Popcorn Factory,thepopcornfactory.com,0.025
2208,2021-09-24,Rakuten,Popcornopolis,popcornopolis.com,0.025
2209,2021-09-24,Rakuten,PopSockets,popsockets.com,0.04
2210,2021-09-24,Rakuten,Porsche Design,porsche-design-us.com,0.04
2211,2021-09-24,Rakuten,Portal from Facebook,portal-facebook.com,0.015
2212,2021-09-24,Rakuten,Positive Grid,positivegrid.com,0.025
2213,2021-09-24,Rakuten,Positive Promotions,positivepromotions.com,0.01
2214,2021-09-24,Rakuten,Postmates,postmates.com,
2215,2021-09-24,Rakuten,Pottery Barn,potterybarn.com,
2216,2021-09-24,Rakuten,Power Systems,power-systems.com,0.05
2217,2021-09-24,Rakuten,PowerDot,powerdot.com,0.025
2218,2021-09-24,Rakuten,PRAI Beauty,praibeauty.com,0.05
2219,2021-09-24,Rakuten,prAna,prana.com,0.02
2220,2021-09-24,Rakuten,PRANA Organic,prana-bio.com,0.025
2221,2021-09-24,Rakuten,Precious Moments,preciousmoments.com,0.05
2222,2021-09-24,Rakuten,Premium Bandai,p-bandai.com,0.02
2223,2021-09-24,Rakuten,PrettyLittleThing,prettylittlething.com,0.03
2224,2021-09-24,Rakuten,Priceline,priceline.com,0.05
2225,2021-09-24,Rakuten,Prima,www.prima-co.com,0.075
2226,2021-09-24,Rakuten,Primal Life Organics,naturalteethwhiteners.com,0.025
2227,2021-09-24,Rakuten,Primal Wear,primalwear.com,0.04
2228,2021-09-24,Rakuten,Prime Chop,primechop.com,0.05
2229,2021-09-24,Rakuten,Princess Polly,princesspolly.com,0.025
2230,2021-09-24,Rakuten,The Princeton Review,princetonreview.com,0.02
2231,2021-09-24,Rakuten,Private Internet Access,privateinternetaccess.com,0.2
2232,2021-09-24,Rakuten,Prive Revaux,priverevaux.com,0.05
2233,2021-09-24,Rakuten,PRO-Keds,prokeds.com,0.05
2234,2021-09-24,Rakuten,Proactiv,proactiv.com,0.02
2235,2021-09-24,Rakuten,ProBikeKit.com,probikekit.com,0.0125
2236,2021-09-24,Rakuten,Proenza Schouler,proenzaschouler.com,0.02
2237,2021-09-24,Rakuten,Professional Supplement Center,professionalsupplementcenter.com,0.04
2238,2021-09-24,Rakuten,ProFlowers,proflowers.com,0.1
2239,2021-09-24,Rakuten,Project Nursery,projectnursery.com,0.05
2240,2021-09-24,Rakuten,ProLon,prolon.com,20.0
2241,2021-09-24,Rakuten,PromGirl,promgirl.com,
2242,2021-09-24,Rakuten,Proozy,proozy.com,
2243,2021-09-24,Rakuten,Proper,getproper.com,0.04
2244,2021-09-24,Rakuten,Proviz,provizsports.com,0.035
2245,2021-09-24,Rakuten,PsPrint,psprint.com,0.04
2246,2021-09-24,Rakuten,Psycho Bunny,psychobunny.com,0.05
2247,2021-09-24,Rakuten,Public Desire,publicdesire.com,0.02
2248,2021-09-24,Rakuten,Public Goods,publicgoods.com,0.025
2249,2021-09-24,Rakuten,PUMA,puma.com,0.055
2250,2021-09-24,Rakuten,PupBox,pupbox.com,2.5
2251,2021-09-24,Rakuten,Pura Vida Bracelets,puravidabracelets.com,0.025
2252,2021-09-24,Rakuten,Pure Talk,puretalk.com,22.5
2253,2021-09-24,Rakuten,PureFormulas,pureformulas.com,0.02
2254,2021-09-24,Rakuten,Pureology,pureology.com,0.035
2255,2021-09-24,Rakuten,PureVPN,purevpn.com,0.125
2256,2021-09-24,Rakuten,PureWine,drinkpurewine.com,0.05
2257,2021-09-24,Rakuten,Puritan's Pride,puritanspride.com,0.02
2258,2021-09-24,Rakuten,purlisse,purlisse.com,0.1
2259,2021-09-24,Rakuten,Purple,purple.com,0.02
2260,2021-09-24,Rakuten,Purple Carrot,purplecarrot.com,5.0
2261,2021-09-24,Rakuten,PYT Beauty,pytbeauty.com,0.06
2262,2021-09-24,Rakuten,PÜR The Complexion Authority,purminerals.com,0.06
2263,2021-09-24,Rakuten,QALO,qalo.com,0.04
2264,2021-09-24,Rakuten,Quality Inn by Choice Hotels,qualityinn.com,0.01
2265,2021-09-24,Rakuten,Quay Australia,quayaustralia.com,0.05
2266,2021-09-24,Rakuten,Quiksilver,quiksilver.com,0.015
2267,2021-09-24,Rakuten,Quill.com,quill.com,0.05
2268,2021-09-24,Rakuten,Quince,onequince.com,0.01
2269,2021-09-24,Rakuten,quip,getquip.com,0.05
2270,2021-09-24,Rakuten,Qustodio,qustodio.com,0.1
2271,2021-09-24,Rakuten,QVC,qvc.com,0.01
2272,2021-09-24,Rakuten,R.M.Williams,rmwilliams.com,
2273,2021-09-24,Rakuten,R1 Concepts,r1concepts.com,0.025
2274,2021-09-24,Rakuten,RaceChip,racechip.com,0.065
2275,2021-09-24,Rakuten,Rachel Ashwell Shabby Chic Couture,shabbychic.com,0.05
2276,2021-09-24,Rakuten,Rachel Pally,rachelpally.com,0.035
2277,2021-09-24,Rakuten,Rachel Zoe,shoprachelzoe.com,0.04
2278,2021-09-24,Rakuten,Rachio,rachio.com,0.035
2279,2021-09-24,Rakuten,Rack Room Shoes,rackroomshoes.com,0.01
2280,2021-09-24,Rakuten,Rad Power Bikes,radpowerbikes.com,0.04
2281,2021-09-24,Rakuten,Radisson Blu,radissonblu.com,0.03
2282,2021-09-24,Rakuten,Radisson Hotels & Resorts,radissonhotelsresorts.com,0.025
2283,2021-09-24,Rakuten,Radley London,radleylondon.com,0.03
2284,2021-09-24,Rakuten,Rael,getrael.com,0.025
2285,2021-09-24,Rakuten,rag & bone,rag-bone.com,0.14
2286,2021-09-24,Rakuten,Rainbow Shops,rainbow.com,0.03
2287,2021-09-24,Rakuten,Raise.com,raise.com,0.01
2288,2021-09-24,Rakuten,Rakuten Dining,dining.htm,0.05
2289,2021-09-24,Rakuten,Rakuten Gift Card Shop,gift-cards,0.13
2290,2021-09-24,Rakuten,Rakuten Global Express,globalexpress-rakuten.com,0.05
2291,2021-09-24,Rakuten,Rakuten Hotels,hotels,
2292,2021-09-24,Rakuten,Ralph Lauren,ralphlauren.com,
2293,2021-09-24,Rakuten,Ramada by Wyndham,ramada.com,
2294,2021-09-24,Rakuten,Ramy Brook,ramybrook.com,0.02
2295,2021-09-24,Rakuten,Randalls,randalls.com,0.01
2296,2021-09-24,Rakuten,Randolph Engineering,randolphusa.com,0.04
2297,2021-09-24,Rakuten,Rapala,rapala.com,0.03
2298,2021-09-24,Rakuten,Raptic,rapticstrong.com,0.075
2299,2021-09-24,Rakuten,Rastaclat,rastaclat.com,0.025
2300,2021-09-24,Rakuten,Rastelli’s,rastellis.com,7.5
2301,2021-09-24,Rakuten,Raw Generation,rawgeneration.com,0.03
2302,2021-09-24,Rakuten,Rawlings Sporting Goods,rawlings.com,0.025
2303,2021-09-24,Rakuten,Ray-Ban,ray-ban.com,0.04
2304,2021-09-24,Rakuten,Raymour & Flanigan,raymourflanigan.com,0.02
2305,2021-09-24,Rakuten,Razer,razer.com,0.0175
2306,2021-09-24,Rakuten,Readers.com,readers.com,0.075
2307,2021-09-24,Rakuten,REALHER,realher.com,0.05
2308,2021-09-24,Rakuten,Really Good Stuff,reallygoodstuff.com,
2309,2021-09-24,Rakuten,Rebag,rebag.com,
2310,2021-09-24,Rakuten,Rebecca Minkoff,rebeccaminkoff.com,0.03
2311,2021-09-24,Rakuten,Rebecca Taylor,rebeccataylor.com,0.035
2312,2021-09-24,Rakuten,Red Dress,reddress.com,0.025
2313,2021-09-24,Rakuten,Red Roof Inn,redroofinn.com,0.035
2314,2021-09-24,Rakuten,Redbox,redbox.com,0.02
2315,2021-09-24,Rakuten,Redbubble,redbubble.com,0.04
2316,2021-09-24,Rakuten,Redline Steel,redlinesteel.com,0.03
2317,2021-09-24,Rakuten,RedShelf,redshelf.com,0.025
2318,2021-09-24,Rakuten,Reebok,reebok.com,0.02
2319,2021-09-24,Rakuten,Reeds Jewelers,reedsjewelers.com,0.05
2320,2021-09-24,Rakuten,Reef + Ledge,reefledge.com,0.03
2321,2021-09-24,Rakuten,Reef.com,reef.com,0.02
2322,2021-09-24,Rakuten,Reformation,reformation.com,
2323,2021-09-24,Rakuten,Refurb.io,refurb-io.com,0.02
2324,2021-09-24,Rakuten,REI,rei.com,
2325,2021-09-24,Rakuten,Reiss Online,reissonline.com,0.03
2326,2021-09-24,Rakuten,Remind Insoles,remindinsoles.com,0.035
2327,2021-09-24,Rakuten,REN Skincare,renskincare.com,0.04
2328,2021-09-24,Rakuten,Renaissance Hotels and Resorts,renaissance-hotels-and-resorts.com,0.045
2329,2021-09-24,Rakuten,Rene Furterer,renefurtererusa.com,0.04
2330,2021-09-24,Rakuten,Renee Rouleau,reneerouleau.com,0.04
2331,2021-09-24,Rakuten,Renew Life,renewlife.com,0.1
2332,2021-09-24,Rakuten,Renogy,renogy.com,0.02
2333,2021-09-24,Rakuten,Rent the Runway,renttherunway.com,0.01
2334,2021-09-24,Rakuten,Rentalcars.com,rentalcars.com,0.05
2335,2021-09-24,Rakuten,RepairClinic,repairclinic.com,0.03
2336,2021-09-24,Rakuten,"Replacements, Ltd.",replacements.com,0.035
2337,2021-09-24,Rakuten,ReserveBar,reservebar.com,0.02
2338,2021-09-24,Rakuten,Residence Inn,residenceinn.com,0.045
2339,2021-09-24,Rakuten,Restaurant.com,restaurant.com,0.175
2340,2021-09-24,Rakuten,ReStockIt,restockit.com,0.03
2341,2021-09-24,Rakuten,Revinia,revinia.com,0.05
2342,2021-09-24,Rakuten,RevitaLash Cosmetics,revitalash.com,0.05
2343,2021-09-24,Rakuten,ReVive,revive.com,0.04
2344,2021-09-24,Rakuten,Revo,revo.com,0.05
2345,2021-09-24,Rakuten,Revolution Beauty,revolutionbeautyusa.com,0.04
2346,2021-09-24,Rakuten,Revolve Clothing,revolveclothing.com,
2347,2021-09-24,Rakuten,RevZilla,revzilla.com,0.02
2348,2021-09-24,Rakuten,Rheos,rheosgear.com,0.025
2349,2021-09-24,Rakuten,Rhone,rhone.com,0.025
2350,2021-09-24,Rakuten,Rifle Paper Co.,riflepaperco.com,0.01
2351,2021-09-24,Rakuten,Ringcentral.com,ringcentral.com,
2352,2021-09-24,Rakuten,Rio Las Vegas,riolasvegas.com,0.025
2353,2021-09-24,Rakuten,Ripley's Believe It or Not,ripleys.com,0.05
2354,2021-09-24,Rakuten,RISE Brewing Co.,risebrewingco.com,0.03
2355,2021-09-24,Rakuten,Ritani,ritani.com,0.02
2356,2021-09-24,Rakuten,Rite Aid,riteaid.com,0.025
2357,2021-09-24,Rakuten,River Island,riverisland.com,0.025
2358,2021-09-24,Rakuten,Riverbend Home,riverbendhome.com,0.02
2359,2021-09-24,Rakuten,Road Runner Sports,roadrunnersports.com,0.0175
2360,2021-09-24,Rakuten,Roadtrippers Plus,roadtrippers.com,2.5
2361,2021-09-24,Rakuten,Roaman's,roamans.com,
2362,2021-09-24,Rakuten,Robert Graham,robertgraham.com,0.03
2363,2021-09-24,Rakuten,RoC Skincare,rocskincare.com,0.03
2364,2021-09-24,Rakuten,Rock Bottom Golf,rockbottomgolf.com,0.015
2365,2021-09-24,Rakuten,Rocket Dog,rocketdog.com,0.04
2366,2021-09-24,Rakuten,Rockport.com,rockport.com,0.03
2367,2021-09-24,Rakuten,Rocksbox,rocksbox.com,5.0
2368,2021-09-24,Rakuten,Rodeway Inn by Choice Hotels,rodewayinn.com,0.01
2369,2021-09-24,Rakuten,Roller Rabbit,rollerrabbit.com,0.03
2370,2021-09-24,Rakuten,Roller Skate Nation,rollerskatenation.com,0.03
2371,2021-09-24,Rakuten,ROMWE,romwe.com,0.05
2372,2021-09-24,Rakuten,Roots,rootscanada.com,0.01
2373,2021-09-24,Rakuten,RoseGal,rosegal.com,0.025
2374,2021-09-24,Rakuten,Roses Only,rosesonly.com,0.05
2375,2021-09-24,Rakuten,Rosetta Stone,rosettastone.com,0.035
2376,2021-09-24,Rakuten,Ross-Simons,ross-simons.com,0.03
2377,2021-09-24,Rakuten,Rothy's,rothys.com,0.015
2378,2021-09-24,Rakuten,Rover,rover.com,15.0
2379,2021-09-24,Rakuten,Roxy,roxy.com,0.015
2380,2021-09-24,Rakuten,Royal Albert,royalalbert.com,0.03
2381,2021-09-24,Rakuten,The Royal Mint,royalmint.com,0.025
2382,2021-09-24,Rakuten,Roztayger,roztayger.com,0.035
2383,2021-09-24,Rakuten,RST Brands,rstoutdoor.com,0.04
2384,2021-09-24,Rakuten,Ruby Love,rubylove.com,0.025
2385,2021-09-24,Rakuten,Rue La La,ruelala.com,
2386,2021-09-24,Rakuten,rue21,rue21.com,0.05
2387,2021-09-24,Rakuten,Ruggable,ruggable.com,0.02
2388,2021-09-24,Rakuten,Rugs USA,rugsusa.com,0.01
2389,2021-09-24,Rakuten,Rugs.com,rugs.com,
2390,2021-09-24,Rakuten,RugStudio,rugstudio.com,0.015
2391,2021-09-24,Rakuten,Running Room,runningroom.com,0.04
2392,2021-09-24,Rakuten,Russell Stover,russellstover.com,0.05
2393,2021-09-24,Rakuten,RVCA,rvca.com,0.015
2394,2021-09-24,Rakuten,RVshare,rvshare.com,0.03
2395,2021-09-24,Rakuten,Ryka,ryka.com,0.03
2396,2021-09-24,Rakuten,S'well,swellbottle.com,0.03
2397,2021-09-24,Rakuten,Saatchi Art,saatchiart.com,0.04
2398,2021-09-24,Rakuten,Saatva,saatva.com,0.015
2399,2021-09-24,Rakuten,Sabon,sabon.com,0.04
