Date,Source,Merchant,Site,Discount
2021-09-12,Rakuten,PetMate,petmate.com,0.05
2021-09-12,Rakuten,Petplan,petplan.com,12.5
2021-09-12,Rakuten,PetPlate,petplate.com,25
2021-09-12,Rakuten,PetSafe,petsafe.com,0.06
2021-09-12,Rakuten,PetSmart,petsmart.com,0.01
2021-09-12,Rakuten,Pevonia,pevonia.com,0.05
2021-09-12,Rakuten,Pfaltzgraff,pfaltzgraff.com,0.04
2021-09-12,Rakuten,Pharmaca,pharmaca.com,0.04
2021-09-12,Rakuten,Pharmapacks,pharmapacks.com,0.035
2021-09-12,Rakuten,Philips,philips.com,0.075
2021-09-12,Rakuten,Philips Hue,philips.hue.com,0.025
2021-09-12,Rakuten,philosophy,philosophy.com,0.025
2021-09-12,Rakuten,PhoneSoap,phonesoap.com,0.025
2021-09-12,Rakuten,Photography.com,photography.com,0.02
2021-09-12,Rakuten,Photos by Getty Images,photos.com,nan
2021-09-12,Rakuten,Physician's Choice,physicianschoice.com,0.04
2021-09-12,Rakuten,Physicians Formula,physiciansformula.com,0.03
2021-09-12,Rakuten,Pictureframes.com,pictureframes.com,0.035
2021-09-12,Rakuten,Pier 1,pier1.com,0.03
2021-09-12,Rakuten,Pikolinos,pikolinos.com,0.06
2021-09-12,Rakuten,Pimsleur Language Program,pimsleurlanguageprogram.com,0.075
2021-09-12,Rakuten,The Pink Lily Boutique,pinklily.com,0.035
2021-09-12,Rakuten,PinkBlush,pinkblushmaternity.com,0.02
2021-09-12,Rakuten,Piper,playpiper.com,0.03
2021-09-12,Rakuten,Pipette,pipettebaby.com,0.08
2021-09-12,Rakuten,Pistola Denim,pistoladenim.com,0.04
2021-09-12,Rakuten,Pit Viper,pitvipersunglasses.com,0.03
2021-09-12,Rakuten,Pixi Beauty,pixibeauty.com,0.05
2021-09-12,Rakuten,Planet Hollywood Resort & Casino,planethollywoodresortcasino.com,0.025
2021-09-12,Rakuten,Plant People,plantpeople.com,0.075
2021-09-12,Rakuten,Plant Therapy,planttherapy.com,0.01
2021-09-12,Rakuten,plants.com,plants.com,0.05
2021-09-12,Rakuten,Playboy,playboy.com,0.03
2021-09-12,Rakuten,Plow and Hearth,plowandhearth.com,0.04
2021-09-12,Rakuten,Plum Guide,plumguide.com,0.025
2021-09-12,Rakuten,Pluralsight,pluralsight.com,0.1
2021-09-12,Rakuten,PlusCBD,pluscbdoil.com,0.15
2021-09-12,Rakuten,Plush Necessities,plushnecessities.com,0.035
2021-09-12,Rakuten,Polaroid,us-polaroid.com,0.015
2021-09-12,Rakuten,Polo Ralph Lauren Factory,poloralphlaurenfactorystore.com,nan
2021-09-12,Rakuten,Poly,poly.com,0.015
2021-09-12,Rakuten,Polynesian Cultural Center,polynesia.com,0.05
2021-09-12,Rakuten,Pond5,pond5.com,0.045
2021-09-12,Rakuten,The Popcorn Factory,thepopcornfactory.com,0.025
2021-09-12,Rakuten,Popcornopolis,popcornopolis.com,0.025
2021-09-12,Rakuten,PopSockets,popsockets.com,0.05
2021-09-12,Rakuten,Porsche Design,porsche-design-us.com,0.04
2021-09-12,Rakuten,Portal from Facebook,portal-facebook.com,0.015
2021-09-12,Rakuten,Positive Grid,positivegrid.com,0.025
2021-09-12,Rakuten,Positive Promotions,positivepromotions.com,0.025
2021-09-12,Rakuten,Postmates,postmates.com,nan
2021-09-12,Rakuten,Pottery Barn,potterybarn.com,nan
2021-09-12,Rakuten,Power Systems,power-systems.com,0.05
2021-09-12,Rakuten,PowerDot,powerdot.com,0.025
2021-09-12,Rakuten,PRAI Beauty,praibeauty.com,0.05
2021-09-12,Rakuten,prAna,prana.com,0.02
2021-09-12,Rakuten,PRANA Organic,prana-bio.com,0.025
2021-09-12,Rakuten,Precious Moments,preciousmoments.com,0.05
2021-09-12,Rakuten,Premium Bandai,p-bandai.com,0.02
2021-09-12,Rakuten,Pretty Litter,prettylitter.com,0.5
2021-09-12,Rakuten,PrettyLittleThing,prettylittlething.com,0.03
2021-09-12,Rakuten,Priceline,priceline.com,0.04
2021-09-12,Rakuten,Prima,www.prima-co.com,0.075
2021-09-12,Rakuten,Primal Life Organics,naturalteethwhiteners.com,0.025
2021-09-12,Rakuten,Primal Wear,primalwear.com,0.04
2021-09-12,Rakuten,Prime Chop,primechop.com,0.05
2021-09-12,Rakuten,Princess Polly,princesspolly.com,0.025
2021-09-12,Rakuten,The Princeton Review,princetonreview.com,0.02
2021-09-12,Rakuten,Private Internet Access,privateinternetaccess.com,0.2
2021-09-12,Rakuten,Prive Revaux,priverevaux.com,0.05
2021-09-12,Rakuten,PRO-Keds,prokeds.com,0.05
2021-09-12,Rakuten,Proactiv,proactiv.com,0.02
2021-09-12,Rakuten,ProBikeKit.com,probikekit.com,0.0125
2021-09-12,Rakuten,Proenza Schouler,proenzaschouler.com,0.02
2021-09-12,Rakuten,Professional Supplement Center,professionalsupplementcenter.com,0.04
2021-09-12,Rakuten,ProFlowers,proflowers.com,0.1
2021-09-12,Rakuten,Project Nursery,projectnursery.com,0.05
2021-09-12,Rakuten,ProLon,prolon.com,20
2021-09-12,Rakuten,PromGirl,promgirl.com,nan
2021-09-12,Rakuten,Proozy,proozy.com,nan
2021-09-12,Rakuten,Proper,getproper.com,0.04
2021-09-12,Rakuten,Proviz,provizsports.com,0.035
2021-09-12,Rakuten,PsPrint,psprint.com,0.04
2021-09-12,Rakuten,Psycho Bunny,psychobunny.com,0.05
2021-09-12,Rakuten,Public Desire,publicdesire.com,0.02
2021-09-12,Rakuten,Public Goods,publicgoods.com,0.025
2021-09-12,Rakuten,PUMA,puma.com,0.055
2021-09-12,Rakuten,PupBox,pupbox.com,2.5
2021-09-12,Rakuten,Pura Vida Bracelets,puravidabracelets.com,0.025
2021-09-12,Rakuten,Pure Talk,puretalk.com,22.5
2021-09-12,Rakuten,PureFormulas,pureformulas.com,0.02
2021-09-12,Rakuten,Pureology,pureology.com,0.035
2021-09-12,Rakuten,PureVPN,purevpn.com,0.125
2021-09-12,Rakuten,PureWine,drinkpurewine.com,0.05
2021-09-12,Rakuten,Puritan's Pride,puritanspride.com,0.02
2021-09-12,Rakuten,purlisse,purlisse.com,0.1
2021-09-12,Rakuten,Purple,purple.com,0.02
2021-09-12,Rakuten,Purple Carrot,purplecarrot.com,5
2021-09-12,Rakuten,PYT Beauty,pytbeauty.com,0.06
2021-09-12,Rakuten,PÜR The Complexion Authority,purminerals.com,0.06
2021-09-12,Rakuten,QALO,qalo.com,0.04
2021-09-12,Rakuten,Quality Inn by Choice Hotels,qualityinn.com,0.03
2021-09-12,Rakuten,Quay Australia,quayaustralia.com,0.05
2021-09-12,Rakuten,Quiksilver,quiksilver.com,0.015
2021-09-12,Rakuten,Quill.com,quill.com,0.05
2021-09-12,Rakuten,Quince,onequince.com,0.01
2021-09-12,Rakuten,quip,getquip.com,0.05
2021-09-12,Rakuten,Qustodio,qustodio.com,0.1
2021-09-12,Rakuten,QVC,qvc.com,0.01
2021-09-12,Rakuten,R.M.Williams,rmwilliams.com,nan
2021-09-12,Rakuten,R1 Concepts,r1concepts.com,0.025
2021-09-12,Rakuten,RaceChip,racechip.com,0.065
2021-09-12,Rakuten,Rachel Ashwell Shabby Chic Couture,shabbychic.com,0.05
2021-09-12,Rakuten,Rachel Pally,rachelpally.com,0.035
2021-09-12,Rakuten,Rachel Zoe,shoprachelzoe.com,0.04
2021-09-12,Rakuten,Rachio,rachio.com,0.035
2021-09-12,Rakuten,Rack Room Shoes,rackroomshoes.com,0.01
2021-09-12,Rakuten,Rad Power Bikes,radpowerbikes.com,0.05
2021-09-12,Rakuten,Radisson Blu,radissonblu.com,0.03
2021-09-12,Rakuten,Radisson Hotels & Resorts,radissonhotelsresorts.com,0.025
2021-09-12,Rakuten,Radley London,radleylondon.com,0.03
2021-09-12,Rakuten,Rael,getrael.com,0.025
2021-09-12,Rakuten,rag & bone,rag-bone.com,0.04
2021-09-12,Rakuten,Rainbow Shops,rainbow.com,0.03
2021-09-12,Rakuten,Raise.com,raise.com,0.01
2021-09-12,Rakuten,Rakuten Dining,dining.htm,0.05
2021-09-12,Rakuten,Rakuten Gift Card Shop,gift-cards,0.13
2021-09-12,Rakuten,Rakuten Global Express,globalexpress-rakuten.com,0.05
2021-09-12,Rakuten,Rakuten Hotels,hotels,nan
2021-09-12,Rakuten,Ralph Lauren,ralphlauren.com,nan
2021-09-12,Rakuten,Ramada by Wyndham,ramada.com,nan
2021-09-12,Rakuten,Ramy Brook,ramybrook.com,0.02
2021-09-12,Rakuten,Randalls,randalls.com,0.01
2021-09-12,Rakuten,Randolph Engineering,randolphusa.com,0.04
2021-09-12,Rakuten,Rapala,rapala.com,0.03
2021-09-12,Rakuten,Raptic,rapticstrong.com,0.075
2021-09-12,Rakuten,Rastaclat,rastaclat.com,0.025
2021-09-12,Rakuten,Rastelli’s,rastellis.com,7.5
2021-09-12,Rakuten,Raw Generation,rawgeneration.com,0.03
2021-09-12,Rakuten,Rawlings Sporting Goods,rawlings.com,0.025
2021-09-12,Rakuten,Ray-Ban,ray-ban.com,0.05
2021-09-12,Rakuten,Raymour & Flanigan,raymourflanigan.com,0.02
2021-09-12,Rakuten,Razer,razer.com,0.0175
2021-09-12,Rakuten,Readers.com,readers.com,0.075
2021-09-12,Rakuten,REALHER,realher.com,0.05
2021-09-12,Rakuten,Really Good Stuff,reallygoodstuff.com,nan
2021-09-12,Rakuten,Rebag,rebag.com,nan
2021-09-12,Rakuten,Rebecca Minkoff,rebeccaminkoff.com,0.03
2021-09-12,Rakuten,Rebecca Taylor,rebeccataylor.com,0.035
2021-09-12,Rakuten,Red Dress,reddress.com,0.025
2021-09-12,Rakuten,Red Roof Inn,redroofinn.com,0.035
2021-09-12,Rakuten,Redbox,redbox.com,nan
2021-09-12,Rakuten,Redbubble,redbubble.com,0.05
2021-09-12,Rakuten,Redline Steel,redlinesteel.com,0.03
2021-09-12,Rakuten,Reebok,reebok.com,0.02
2021-09-12,Rakuten,Reeds Jewelers,reedsjewelers.com,0.05
2021-09-12,Rakuten,Reef + Ledge,reefledge.com,0.03
2021-09-12,Rakuten,Reef.com,reef.com,0.02
2021-09-12,Rakuten,Reformation,reformation.com,nan
2021-09-12,Rakuten,Refurb.io,refurb-io.com,0.02
2021-09-12,Rakuten,REI,rei.com,nan
2021-09-12,Rakuten,Reiss Online,reissonline.com,0.03
2021-09-12,Rakuten,Remind Insoles,remindinsoles.com,0.035
2021-09-12,Rakuten,REN Skincare,renskincare.com,0.04
2021-09-12,Rakuten,Renaissance Hotels and Resorts,renaissance-hotels-and-resorts.com,0.04
2021-09-12,Rakuten,Rene Furterer,renefurtererusa.com,0.04
2021-09-12,Rakuten,Renee Rouleau,reneerouleau.com,0.04
2021-09-12,Rakuten,Renew Life,renewlife.com,0.1
2021-09-12,Rakuten,Renogy,renogy.com,0.02
2021-09-12,Rakuten,Rent the Runway,renttherunway.com,0.01
2021-09-12,Rakuten,Rentalcars.com,rentalcars.com,0.05
2021-09-12,Rakuten,RepairClinic,repairclinic.com,0.03
2021-09-12,Rakuten,"Replacements, Ltd.",replacements.com,0.035
2021-09-12,Rakuten,ReserveBar,reservebar.com,0.02
2021-09-12,Rakuten,Residence Inn,residenceinn.com,0.04
2021-09-12,Rakuten,Restaurant.com,restaurant.com,0.175
2021-09-12,Rakuten,ReStockIt,restockit.com,0.03
2021-09-12,Rakuten,Revinia,revinia.com,0.05
2021-09-12,Rakuten,RevitaLash Cosmetics,revitalash.com,0.05
2021-09-12,Rakuten,ReVive,revive.com,0.04
2021-09-12,Rakuten,Revo,revo.com,0.05
2021-09-12,Rakuten,Revolution Beauty,revolutionbeautyusa.com,0.04
2021-09-12,Rakuten,Revolve Clothing,revolveclothing.com,nan
2021-09-12,Rakuten,RevZilla,revzilla.com,0.02
2021-09-12,Rakuten,Rheos,rheosgear.com,0.025
2021-09-12,Rakuten,Rhone,rhone.com,0.025
2021-09-12,Rakuten,Rifle Paper Co.,riflepaperco.com,0.01
2021-09-12,Rakuten,Ringcentral.com,ringcentral.com,nan
2021-09-12,Rakuten,Rio Las Vegas,riolasvegas.com,0.025
2021-09-12,Rakuten,Ripley's Believe It or Not,ripleys.com,0.05
2021-09-12,Rakuten,Ritani,ritani.com,0.02
2021-09-12,Rakuten,Rite Aid,riteaid.com,0.025
2021-09-12,Rakuten,River Island,riverisland.com,0.025
2021-09-12,Rakuten,Riverbend Home,riverbendhome.com,0.02
2021-09-12,Rakuten,Road Runner Sports,roadrunnersports.com,0.0175
2021-09-12,Rakuten,Roadtrippers Plus,roadtrippers.com,2.5
2021-09-12,Rakuten,Roaman's,roamans.com,nan
2021-09-12,Rakuten,Robert Graham,robertgraham.com,0.03
2021-09-12,Rakuten,RoC Skincare,rocskincare.com,0.03
2021-09-12,Rakuten,Rock Bottom Golf,rockbottomgolf.com,0.015
2021-09-12,Rakuten,Rocket Dog,rocketdog.com,0.04
2021-09-12,Rakuten,Rockport.com,rockport.com,0.03
2021-09-12,Rakuten,Rocksbox,rocksbox.com,5
2021-09-12,Rakuten,Rodeway Inn by Choice Hotels,rodewayinn.com,0.03
2021-09-12,Rakuten,Roller Rabbit,rollerrabbit.com,0.03
2021-09-12,Rakuten,Roller Skate Nation,rollerskatenation.com,0.03
2021-09-12,Rakuten,ROMWE,romwe.com,0.05
2021-09-12,Rakuten,Roots,rootscanada.com,0.01
2021-09-12,Rakuten,RoseGal,rosegal.com,0.025
2021-09-12,Rakuten,Roses Only,rosesonly.com,0.05
2021-09-12,Rakuten,Rosetta Stone,rosettastone.com,0.035
2021-09-12,Rakuten,Ross-Simons,ross-simons.com,0.03
2021-09-12,Rakuten,Rothy's,rothys.com,0.015
2021-09-12,Rakuten,Rover,rover.com,15
2021-09-12,Rakuten,Roxy,roxy.com,0.015
2021-09-12,Rakuten,Royal Albert,royalalbert.com,0.03
2021-09-12,Rakuten,The Royal Mint,royalmint.com,0.025
2021-09-12,Rakuten,Roztayger,roztayger.com,0.035
2021-09-12,Rakuten,RST Brands,rstoutdoor.com,0.04
2021-09-12,Rakuten,Ruby Love,rubylove.com,0.025
2021-09-12,Rakuten,Rue La La,ruelala.com,0.01
2021-09-12,Rakuten,rue21,rue21.com,0.05
2021-09-12,Rakuten,Ruggable,ruggable.com,0.02
2021-09-12,Rakuten,Rugs USA,rugsusa.com,0.01
2021-09-12,Rakuten,Rugs.com,rugs.com,nan
2021-09-12,Rakuten,RugStudio,rugstudio.com,0.015
2021-09-12,Rakuten,Running Room,runningroom.com,0.04
2021-09-12,Rakuten,Russell Stover,russellstover.com,0.05
2021-09-12,Rakuten,RVCA,rvca.com,0.015
2021-09-12,Rakuten,RVshare,rvshare.com,0.03
2021-09-12,Rakuten,Ryka,ryka.com,0.03
2021-09-12,Rakuten,S'well,swellbottle.com,0.03
2021-09-12,Rakuten,Saatchi Art,saatchiart.com,0.04
2021-09-12,Rakuten,Saatva,saatva.com,0.015
2021-09-12,Rakuten,Sabon,sabon.com,0.04
2021-09-12,Rakuten,Sachin & Babi,sachinandbabi.com,0.1
2021-09-12,Rakuten,Safelite,safelite.com,6
2021-09-12,Rakuten,Safety 1st,safety1st.com,0.03
2021-09-12,Rakuten,Safeway,safeway.com,0.01
2021-09-12,Rakuten,SageFinds,sagefinds.com,0.05
2021-09-12,Rakuten,Saint James,saint-james.com,0.05
2021-09-12,Rakuten,The Sak,thesak.com,0.06
2021-09-12,Rakuten,Sakara Life,sakara.com,0.05
2021-09-12,Rakuten,Saks Fifth Avenue,saksfifthavenue.com,0.02
2021-09-12,Rakuten,Saks OFF 5TH,saksfifthavenueoff5th.com,0.02
2021-09-12,Rakuten,Sally Beauty,sallybeautysupply.com,0.04
2021-09-12,Rakuten,Salt Life,saltlife.com,0.01
2021-09-12,Rakuten,Sam Ash,samash.com,0.0425
2021-09-12,Rakuten,Sam Edelman,samedelman.com,0.035
2021-09-12,Rakuten,Sam's Club,samsclub.com,0.08
2021-09-12,Rakuten,Samsonite,samsonite.com,0.025
2021-09-12,Rakuten,Samsung,samsung.com,0.03
2021-09-12,Rakuten,Sanctuary Clothing,sanctuaryclothing.com,0.04
2021-09-12,Rakuten,Sanuk Footwear,sanukfootwear.com,0.04
2021-09-12,Rakuten,Sarah Flint,sarahflint.com,0.02
2021-09-12,Rakuten,Saturdays NYC,saturdaysnyc.com,0.035
2021-09-12,Rakuten,Satya Jewelry,satyajewelry.com,0.025
2021-09-12,Rakuten,Saucey,saucey.com,0.02
2021-09-12,Rakuten,Saucony,saucony.com,0.04
2021-09-12,Rakuten,Savannahs,savannahs.com,0.04
2021-09-12,Rakuten,SaveAround,savearound.com,0.035
2021-09-12,Rakuten,Savory Spice,savoryspiceshop.com,0.03
2021-09-12,Rakuten,SAXX Underwear,saxxunderwear.com,0.03
2021-09-12,Rakuten,Scandinavian Designs,scandinaviandesigns.com,0.015
2021-09-12,Rakuten,Scentbird,scentbird.com,nan
2021-09-12,Rakuten,ScentBox.com,scentbox.com,5
2021-09-12,Rakuten,Schick,schick.com,0.05
2021-09-12,Rakuten,Schoolhouse,schoolhouse.com,0.03
2021-09-12,Rakuten,SchoolMaskPack,schoolmaskpack.com,0.025
2021-09-12,Rakuten,Schutz Shoes,schutz-shoes.com,0.04
2021-09-12,Rakuten,Scopio,scopio.com,9.5
2021-09-12,Rakuten,Scotch & Soda,scotch-soda.com,0.05
2021-09-12,Rakuten,Scotch Porter,scotchporter.com,0.075
2021-09-12,Rakuten,Scrubs & Beyond,scrubsbeyond.com,0.04
2021-09-12,Rakuten,Sea New York,sea-ny.com,0.05
2021-09-12,Rakuten,SeaBear.com,seabear.com,0.02
2021-09-12,Rakuten,Sears,sears.com,0.01
2021-09-12,Rakuten,SeatGeek,seatgeek.com,nan
2021-09-12,Rakuten,SeaVees,seavees.com,0.02
2021-09-12,Rakuten,Seavenger,seavenger.com,0.03
2021-09-12,Rakuten,SeaWorld,seaworldparks.com,0.025
2021-09-12,Rakuten,See's Candies,seescandies.com,0.03
2021-09-12,Rakuten,SelectATicket,selectaticket.com,0.035
2021-09-12,Rakuten,Selfridges US,selfridges.com,0.03
2021-09-12,Rakuten,SendFlowers,sendflowers.com,0.16
2021-09-12,Rakuten,Sennheiser,sennheiser.com,0.03
2021-09-12,Rakuten,Senreve,senreve.com,0.03
2021-09-12,Rakuten,Sephora,sephora.com,0.02
2021-09-12,Rakuten,Serta,serta.com,0.03
2021-09-12,Rakuten,Sesame Place,sesameplace.com,0.025
2021-09-12,Rakuten,Setapp,setapp.com,0.05
2021-09-12,Rakuten,Sgt. Grit Marine Specialties,grunt.com,0.02
2021-09-12,Rakuten,The Shade Store,theshadestore.com,0.01
2021-09-12,Rakuten,Shari's Berries,sharisberries.com,0.04
2021-09-12,Rakuten,Shark,sharkclean.com,0.02
2021-09-12,Rakuten,Sharon Osbourne Home,osbournehome.com,0.025
2021-09-12,Rakuten,Sharper Image,sharperimage.com,0.04
2021-09-12,Rakuten,Shaw's,shaws.com,0.01
2021-09-12,Rakuten,Sheertex,sheertex.com,0.04
2021-09-12,Rakuten,Sheet Music Plus,sheetmusicplus.com,0.04
2021-09-12,Rakuten,SheetWorld,sheetworld.com,0.04
2021-09-12,Rakuten,SHEEX,sheex.com,0.01
2021-09-12,Rakuten,SHEFIT,shefit.com,0.01
2021-09-12,Rakuten,SHEIN,sheinside.com,0.05
2021-09-12,Rakuten,ShelterLogic,shelterlogic.com,0.03
2021-09-12,Rakuten,Shiekh Shoes,shiekhshoes.com,0.01
2021-09-12,Rakuten,Shindigz,shindigz.com,nan
2021-09-12,Rakuten,Shinesty,shinesty.com,0.03
2021-09-12,Rakuten,Shire City Herbals Fire Cider,firecider.com,0.05
2021-09-12,Rakuten,Shiseido,shiseido.com,0.02
2021-09-12,Rakuten,Shock Doctor,shockdoctor.com,0.05
2021-09-12,Rakuten,Shoe Carnival,shoecarnival.com,0.02
2021-09-12,Rakuten,Shoe Palace,shoepalace.com,0.025
2021-09-12,Rakuten,Shoebacca,shoebacca.com,0.05
2021-09-12,Rakuten,ShoeMall,shoemall.com,0.07
2021-09-12,Rakuten,Shoenvious,shoenvious.com,0.025
2021-09-12,Rakuten,Shoes.com,shoes.com,0.04
2021-09-12,Rakuten,Shop Bazaar,shop.harpersbazaar.com,0.04
2021-09-12,Rakuten,Shop LC,shoplc.com,0.015
2021-09-12,Rakuten,Shop Premium Outlets,shoppremiumoutlets.com,0.035
2021-09-12,Rakuten,Shop Rakuten,rakuten.com,nan
2021-09-12,Rakuten,Shop.NHL.com,shopnhl.com,0.01
2021-09-12,Rakuten,Shopbop,shopbop.com,0.04
2021-09-12,Rakuten,shopDisney,disneystore.com,0.03
2021-09-12,Rakuten,Shoplet.com,shoplet.com,0.03
2021-09-12,Rakuten,ShopPBS,shoppbs.com,0.035
2021-09-12,Rakuten,ShopWorn,shopworn.com,0.02
2021-09-12,Rakuten,Shore Magic,shoremagic.com,0.035
2021-09-12,Rakuten,Show Me Your Mumu,showmeyourmumu.com,0.01
2021-09-12,Rakuten,Showers Pass,showerspass.com,0.035
2021-09-12,Rakuten,Showtime,sho.com,2
2021-09-12,Rakuten,Shu Uemura,shuuemura.com,0.03
2021-09-12,Rakuten,Shu Uemura Art of Hair,shuuemuraartofhair.com,0.1
2021-09-12,Rakuten,Shutterfly,shutterfly.com,0.02
2021-09-12,Rakuten,Shutterstock,shutterstock.com,0.02
2021-09-12,Rakuten,Sierra,sierra.com,0.025
2021-09-12,Rakuten,Sigma Beauty,sigmabeauty.com,0.03
2021-09-12,Rakuten,Sijo,sijohome.com,0.015
2021-09-12,Rakuten,Silk'n,silkn.com,0.0425
2021-09-12,Rakuten,Silpada,silpada.com,0.015
2021-09-12,Rakuten,Silver Cuisine by BistroMD,silvercuisine.com,0.025
2021-09-12,Rakuten,Silver Jeans,silverjeans.com,0.015
2021-09-12,Rakuten,Simmons,simmons.com,0.025
2021-09-12,Rakuten,Simons,simons.com,0.02
2021-09-12,Rakuten,Simple Canvas Prints,simple-canvas-prints.com,nan
2021-09-12,Rakuten,Simple Health,simplehealth.com,17.5
2021-09-12,Rakuten,SIMPLE Mobile,simplemobile.com,0.04
2021-09-12,Rakuten,SimpleTire,simpletire.com,0.0375
2021-09-12,Rakuten,Simpli Home,simpli-home.com,0.03
2021-09-12,Rakuten,SimpliSafe,simplisafe.com,20
2021-09-12,Rakuten,Simply Chocolate,simplychocolate.com,0.015
2021-09-12,Rakuten,Singing Machine,singingmachine.com,0.03
2021-09-12,Rakuten,SiO Beauty,siobeauty.com,0.05
2021-09-12,Rakuten,SiriusXM,siriusxm.com,5
2021-09-12,Rakuten,Sittercity,sittercity.com,12.5
2021-09-12,Rakuten,Sixt Rent A Car,sixt.com,0.04
2021-09-12,Rakuten,Sizzlefish,sizzlefish.com,0.025
2021-09-12,Rakuten,SK-II,sk-ii.com,0.03
2021-09-12,Rakuten,Skagen,skagen.com,0.01
2021-09-12,Rakuten,Skechers,skechers.com,0.03
2021-09-12,Rakuten,Skill Success,skillsuccess.com,0.075
2021-09-12,Rakuten,Skillshare,skillshare.com,9
2021-09-12,Rakuten,SKIMS,skims.com,0.01
2021-09-12,Rakuten,SkinCareRx,skincarerx.com,0.04
2021-09-12,Rakuten,SkinCeuticals,skinceuticals.com,0.03
2021-09-12,Rakuten,SkinStore,skinstore.com,0.04
2021-09-12,Rakuten,Skip Hop,skiphop.com,0.01
2021-09-12,Rakuten,Skis.com,skis.com,nan
2021-09-12,Rakuten,SKLZ,sklz.com,0.05
2021-09-12,Rakuten,Skullcandy,skullcandy.com,nan
2021-09-12,Rakuten,SKY by Gramophone,skybygramophone.com,0.03
2021-09-12,Rakuten,Skylar,skylar.com,0.02
2021-09-12,Rakuten,Skylar Yoo,skylaryoo.com,0.03
2021-09-12,Rakuten,Skylight,skylightframe.com,4
2021-09-12,Rakuten,SKYLUM,skylum.com,0.1
2021-09-12,Rakuten,Skyn ICELAND,skyniceland.com,0.05
2021-09-12,Rakuten,SLEEFS,sleefs.com,0.055
2021-09-12,Rakuten,Sleep Inn by Choice Hotels,sleepinn.com,0.03
2021-09-12,Rakuten,Sleeping Baby,sleepingbaby.com,0.03
2021-09-12,Rakuten,Sleepiphany,sleepiphany.com,0.03
2021-09-12,Rakuten,Sling TV,slingtv.com,15
2021-09-12,Rakuten,Slumberkins,slumberkins.com,0.05
2021-09-12,Rakuten,Smalls,smalls.com,0.1
2021-09-12,Rakuten,Smartass & Sass,smartassandsass.com,0.05
2021-09-12,Rakuten,SmartBuyGlasses,smartbuyglasses.com,0.025
2021-09-12,Rakuten,Smartwool,smartwool.com,0.04
2021-09-12,Rakuten,Smashbox,smashbox.com,0.04
2021-09-12,Rakuten,Smelly Proof,smellyproof.com,0.025
2021-09-12,Rakuten,Smile Direct Club,smiledirectclub.com,0.025
2021-09-12,Rakuten,Smile Makers,smilemakerscollection.com,0.025
2021-09-12,Rakuten,Smithey Ironware Co.,smitheyironware.com,0.03
2021-09-12,Rakuten,Snapfish,snapfish.com,0.05
2021-09-12,Rakuten,Snowe,snowehome.com,nan
2021-09-12,Rakuten,Sobelia,sobelia.com,0.025
2021-09-12,Rakuten,Society6,society6.com,0.025
2021-09-12,Rakuten,SoClean,soclean.com,0.01
2021-09-12,Rakuten,SodaStream,sodastream.com,0.025
2021-09-12,Rakuten,SoftWalk,softwalkshoes.com,0.04
2021-09-12,Rakuten,Soia and Kyo,soiaandkyo.com,0.02
2021-09-12,Rakuten,Soko Glam,sokoglam.com,0.05
2021-09-12,Rakuten,Sol de Janeiro,soldejaneiro.com,0.06
2021-09-12,Rakuten,Solari Hemp,solarihemp.com,0.1
2021-09-12,Rakuten,Solgaard,solgaard.com,0.05
2021-09-12,Rakuten,Solly Baby,sollybaby.com,0.025
2021-09-12,Rakuten,Solstice Sunglasses,solsticesunglasses.com,nan
2021-09-12,Rakuten,Solstice Sunglasses Outlet,solsticesunglassesoutlet.com,nan
2021-09-12,Rakuten,Solé Bicycles,solebicycles.com,0.025
2021-09-12,Rakuten,Soma Intimates,somaintimates.com,0.01
2021-09-12,Rakuten,Something Navy,somethingnavy.com,0.05
2021-09-12,Rakuten,Songmics,songmics.com,0.025
2021-09-12,Rakuten,Sonos,sonos.com,0.01
2021-09-12,Rakuten,Sony Store,sonystore.com,nan
2021-09-12,Rakuten,Sorel,sorel.com,0.03
2021-09-12,Rakuten,Soul CBD,mysoulcbd.com,0.05
2021-09-12,Rakuten,Sovereign Laboratories,sovereignlaboratories.com,0.05
2021-09-12,Rakuten,Spa & Wellness Gift Card,spaweek.com,0.04
2021-09-12,Rakuten,Space NK,spacenk.com,0.025
2021-09-12,Rakuten,SpaceMask,shopspacemask.com,0.06
2021-09-12,Rakuten,Spafinder Wellness 365,spafinderwellness365.com,0.04
2021-09-12,Rakuten,SPANX,spanx.com,0.015
2021-09-12,Rakuten,SpaRitual,sparitual.com,0.035
2021-09-12,Rakuten,Speck,speck.com,0.025
2021-09-12,Rakuten,Speechless,speechless.com,0.05
2021-09-12,Rakuten,Speedo USA,speedousa.com,0.02
2021-09-12,Rakuten,Spektrum Glasses,spektrumglasses.com,0.05
2021-09-12,Rakuten,Spencer Barnes LA,spencerbarnesla.com,0.055
2021-09-12,Rakuten,Spencer's Gifts,spencersgifts.com,0.015
2021-09-12,Rakuten,Sperry,sperrytopsider.com,0.035
2021-09-12,Rakuten,Spirit Halloween,spirithalloween.com,0.02
2021-09-12,Rakuten,Splashe,splashe.com,0.025
2021-09-12,Rakuten,Splendid,splendid.com,0.05
2021-09-12,Rakuten,Splits59,splits59.com,0.04
2021-09-12,Rakuten,Spongelle,spongelle.com,0.04
2021-09-12,Rakuten,Spoonflower,spoonflower.com,0.04
2021-09-12,Rakuten,The Sports Authority,thesportsauthority.com,nan
